machine_id,shift,runtime,temperature,vibration,pressure,load,maintenance,time_to_failure
M003,night,83.01159,50.19906,5.29183,0.46826,68.04191,0,904.81512
M003,day,89.92621,48.36781,5.29483,0.43217,66.95941,0,915.97873
M003,day,91.40122,48.2,5.3137,0.44393,66.8781,0,917.97435
M003,night,107.0407,50.70088,5.43269,0.55378,73.55202,0,883.56064
M003,day,125.34301,53.49973,5.67106,0.65388,71.65477,0,849.90936
M003,day,159.715,48.35591,5.85738,0.76479,55.76718,1,921.78138
M003,night,161.2145,46.36587,5.83927,0.82713,64.89727,0,839.87538
M003,day,168.32694,52.17516,6.03859,0.84411,68.20414,0,807.32191
M003,day,186.81469,48.69445,6.21588,0.99203,69.01741,1,880.23284
M003,night,190.82181,51.19349,6.29752,1.11376,71.06034,0,769.7424
M003,day,194.40944,55.67693,6.42613,1.18711,75.64688,0,767.37075
M003,day,215.22945,51.29825,6.57248,1.2513,64.39139,0,756.14607
M003,day,221.65064,56.04047,6.78968,1.30837,75.79086,1,833.46944
M003,night,239.50435,50.80868,6.93712,1.43323,69.40391,0,720.15972
M003,night,269.47666,54.28178,7.54473,1.64269,81.44283,0,664.77466
M003,day,271.45982,57.45945,7.65014,1.72151,74.24781,0,649.68208
M003,day,288.34856,53.40345,7.83805,1.79544,72.04583,0,657.60135
M003,night,297.97778,52.58659,7.99918,2.00793,77.39362,0,633.57802
M003,night,304.05132,48.89155,8.06107,1.94752,69.82614,0,622.99801
M003,night,310.14155,49.23356,8.13593,1.90306,64.86897,0,621.14247
M003,night,320.74105,54.22481,8.46557,2.12298,74.85649,0,584.12771
M003,night,321.00758,56.71281,8.5135,2.09918,78.57762,0,593.22417
M003,night,333.28182,49.26709,8.64029,2.23932,67.79118,0,579.19216
M003,night,337.16507,53.07524,8.77565,2.22081,70.17821,0,565.60746
M003,night,342.92024,55.72501,8.9111,2.26806,78.04124,0,553.19655
M003,day,346.64369,57.12304,9.0495,2.39644,68.34833,0,542.12428
M003,night,349.28474,53.2693,9.03455,2.40922,69.16402,0,541.30703
M003,day,349.57097,53.22192,9.04227,2.37703,69.2917,0,548.30663
M003,day,350.2979,53.88625,9.08557,2.38485,70.03111,0,555.77306
M003,day,350.35781,53.04558,9.05632,2.34145,66.15439,0,557.82836
M003,day,355.91804,51.4864,9.12962,2.38438,64.36374,0,541.43598
M003,night,382.00277,50.60958,9.70944,2.62913,63.74344,0,484.6645
M003,night,389.60933,54.89221,10.00911,2.80283,69.42806,0,483.23495
M003,day,396.17949,54.16481,10.17868,2.80716,65.13471,0,475.08712
M003,night,402.80706,50.34356,10.26603,2.89002,68.56282,0,483.88978
M003,night,414.79217,57.53743,10.67384,2.95509,74.16683,0,432.24207
M003,day,418.82737,57.24127,10.75791,3.14796,72.4876,0,420.26914
M003,night,420.3535,53.52831,10.74288,3.1557,71.31198,0,447.92217
M003,day,450.1757,53.51746,11.56863,3.38738,67.36228,0,381.07016
M003,day,458.32053,56.83229,11.87202,3.54562,74.41918,0,367.98563
M003,day,476.62363,54.87755,12.33385,3.68443,65.41961,0,356.33601
M003,night,511.96389,57.67188,13.47425,4.2478,82.08836,0,263.40019
M003,day,523.07026,53.55788,13.76668,4.23343,63.02035,0,254.63962
M003,night,527.77462,54.40726,13.92244,4.30873,70.35114,0,244.53358
M003,day,536.50102,57.20903,14.28531,4.55422,70.41239,1,310.2715
M003,day,567.73864,54.94673,15.34249,4.90858,63.46836,0,175.54996
M003,night,573.23407,55.7581,15.45227,4.92999,64.66489,0,152.85131
M003,day,576.69039,55.99839,15.61719,4.94924,65.63802,1,262.62564
M003,night,585.93125,58.67781,15.98344,5.14507,68.12218,0,112.42869
M003,night,607.57006,58.25164,16.7827,5.42125,69.15727,0,86.21273
M003,day,618.34254,54.66969,17.12489,5.497,67.89401,0,81.74811
M003,day,643.17061,56.99915,18.14646,5.95623,59.32413,0,35.37932
M003,day,644.48883,54.92847,18.10898,5.91855,64.76136,0,20.84155
M003,night,646.49842,54.53445,18.21154,6.04274,73.84925,0,23.91916
M003,night,647.03551,56.30357,18.30051,6.09983,73.07487,0,5.99181
M003,night,653.6469,60.88913,18.5794,6.1468,77.7038,0,0.0
M003,day,659.50299,58.72097,18.82932,6.23315,74.01738,0,0.0
M003,day,661.44465,57.12503,18.85729,6.2505,69.82877,0,0.0
M003,night,673.93708,59.87171,19.44217,6.42077,70.82988,0,0.0
M003,night,674.23549,58.03625,19.4005,6.45231,72.91695,0,0.0
M003,night,698.23806,59.81536,20.42613,6.93184,76.76646,0,0.0
M003,day,705.58654,61.17588,20.76089,7.05742,78.14028,0,0.0
M003,night,710.17121,55.95422,20.89626,6.99157,68.31222,0,0.0
M003,day,728.79108,63.00067,21.85683,7.27034,65.5296,0,0.0
M003,day,737.31993,56.07965,22.0677,7.433,63.0452,0,0.0
M003,day,751.38559,64.1778,22.88141,7.75844,74.49517,0,0.0
M003,night,764.44029,55.53766,23.3361,7.9179,70.06389,0,0.0
M003,day,766.33067,56.09773,23.40039,7.91804,67.17322,1,0.0
M003,night,767.53811,58.03896,23.51367,7.98642,74.80666,0,0.0
M003,day,784.93421,57.28792,24.33262,8.2785,68.06555,0,0.0
M003,day,798.54614,65.30507,25.12932,8.56293,75.32763,0,0.0
M003,day,816.90374,60.59258,25.96259,8.88116,66.17274,0,0.0
M003,night,821.25204,63.90935,26.25238,9.00507,76.29681,0,0.0
M003,day,843.1316,62.81385,27.33312,9.32401,68.05213,0,0.0
M003,day,854.03456,56.92522,27.77286,9.44688,64.00284,0,0.0
M003,day,854.64396,59.59679,27.82276,9.54949,68.97234,0,0.0
M003,night,858.67938,56.59801,28.0611,9.56926,65.77218,0,0.0
M003,day,860.80929,58.85587,28.15118,9.68814,68.7059,0,0.0
M003,day,869.87169,65.661,28.82803,9.84005,78.70616,0,0.0
M003,day,871.17927,65.59197,28.86146,10.01365,83.03899,0,0.0
M003,night,882.80225,56.21646,29.31298,10.01992,67.59252,0,0.0
M003,night,900.25638,62.29914,30.37829,10.35401,74.25348,0,0.0
M003,day,908.79777,60.35661,30.78833,10.51445,70.08874,0,0.0
M003,night,924.22588,60.86401,31.64206,10.90774,67.60072,0,0.0
M003,night,954.04168,57.14095,33.29045,11.44522,67.87545,0,0.0
M003,night,954.13838,57.49482,33.30334,11.44839,71.58186,0,0.0
M003,night,962.54864,63.29466,33.92218,11.69854,77.23035,0,0.0
M003,day,964.38426,64.84393,34.07375,11.74584,70.72821,0,0.0
M003,day,965.08996,65.57406,34.14751,11.78907,70.54278,0,0.0
M003,day,967.40172,66.36314,34.28111,11.8046,76.91034,0,0.0
M003,night,980.45486,58.71444,34.92944,11.99117,68.69986,0,0.0
M003,night,983.68527,61.94031,35.16118,12.05858,73.70971,0,0.0
M003,day,997.1307,60.56717,35.89958,12.43781,68.52773,0,0.0
M004,day,11.10367,49.13623,4.99675,0.06582,67.32377,0,981.35938
M004,day,27.56145,54.14981,5.13874,0.19141,76.09051,0,941.33073
M004,night,27.98718,49.76136,5.0679,0.28723,78.25052,0,973.52231
M004,day,28.73373,53.20218,5.12066,0.23419,71.5946,0,954.99497
M004,day,30.94853,54.36766,5.16215,0.3259,79.85933,0,958.80494
M004,night,34.58513,48.66789,5.02753,0.13112,74.49403,0,960.35536
M004,night,42.36489,44.30169,4.95968,0.3023,71.06191,0,961.38242
M004,day,53.0685,53.21023,5.18897,0.34911,75.87427,0,912.06738
M004,night,67.41191,46.697,5.16328,0.3813,68.13615,0,924.07648
M004,night,76.78251,52.72695,5.30733,0.40474,73.31108,0,895.72944
M004,day,91.6263,49.56808,5.32526,0.46263,63.12837,0,909.55781
M004,night,104.51202,53.46283,5.52325,0.61631,72.50805,0,880.72759
M004,day,121.27648,53.96398,5.67916,0.59244,72.50003,0,850.63189
M004,night,121.62281,51.70117,5.5923,0.63926,74.25645,0,855.27829
M004,night,145.858,49.86875,5.80351,0.85868,75.77383,0,823.54258
M004,day,152.70733,56.56649,5.9811,0.83559,77.37005,0,794.62522
M004,day,156.15349,53.0902,5.962,0.83583,67.1692,0,808.31322
M004,day,159.14876,50.60274,5.91377,0.82516,65.98612,0,807.21695
M004,night,163.17908,49.6339,5.96359,0.87522,67.26782,0,822.42233
M004,day,164.9165,49.54173,5.95297,0.88064,68.51935,0,814.4643
M004,day,165.98678,51.07282,6.06065,0.91035,66.25457,0,794.56371
M004,night,175.76444,54.32561,6.19489,1.02806,75.62636,0,782.30624
M004,night,189.71304,48.70852,6.2709,0.9944,67.23343,0,782.5605
M004,night,194.23468,54.05963,6.41155,1.1331,75.1766,0,768.72221
M004,day,199.3869,55.5813,6.53309,1.14836,71.98263,0,747.19487
M004,night,209.73772,49.21119,6.52335,1.06954,65.59732,0,749.43861
M004,night,212.86371,49.31924,6.59405,1.22263,72.84801,0,741.53017
M004,day,220.00228,55.22502,6.82275,1.28795,70.51547,0,708.49637
M004,day,233.28116,52.02648,6.95132,1.36986,67.62572,0,708.91408
M004,night,235.01903,49.94569,6.94586,1.36546,70.22332,0,708.36473
M004,day,235.31927,49.98049,6.9191,1.46582,66.8379,0,713.91017
M004,day,243.0905,57.50545,7.18898,1.46958,68.32429,0,664.21015
M004,night,251.95007,51.15437,7.18496,1.56358,72.78688,1,789.44737
M004,night,285.92292,52.13318,7.83733,1.8253,70.00022,1,724.0846
M004,night,292.3937,57.03751,8.01683,1.85171,77.66502,0,612.00413
M004,day,295.60831,57.39591,8.09079,1.90869,73.23914,0,597.86253
M004,day,296.63402,57.29265,8.09369,1.93375,71.51682,0,626.42705
M004,day,308.89295,54.00998,8.27409,2.03236,67.01466,0,586.78747
M004,day,309.81858,53.0098,8.29575,2.00653,65.3036,1,698.07797
M004,day,313.45214,55.15527,8.36367,2.06244,68.6128,0,585.9667
M004,day,316.29043,58.43945,8.53718,2.17111,74.79747,1,673.43243
M004,night,317.72553,56.11561,8.50484,2.19259,77.59677,0,579.36393
M004,night,323.37957,53.90847,8.56662,2.18787,70.02436,0,580.24868
M004,night,347.46314,53.75393,9.07996,2.36897,70.56653,0,540.25616
M004,night,391.13853,58.41523,10.17881,2.92011,81.76541,1,551.05017
M004,day,391.14026,60.14891,10.22356,2.8476,72.49541,0,453.15817
M004,night,413.35419,57.32925,10.72468,3.09731,76.88525,0,424.12677
M004,night,424.3237,51.77924,10.92571,3.11305,67.03415,0,402.73656
M004,night,428.32475,51.31409,10.99924,3.2492,65.05149,1,516.27849
M004,night,441.6251,57.38248,11.46655,3.40678,76.64687,0,370.40471
M004,day,453.84147,56.86353,11.83164,3.50494,66.57278,0,342.13762
M004,night,471.72861,52.7725,12.21816,3.71984,66.18904,0,341.88288
M004,day,492.03039,57.8793,12.95376,4.02488,75.1217,0,276.9341
M004,night,493.10778,55.58378,12.95043,3.95249,67.40678,0,286.33203
M004,night,497.23983,53.08052,13.02755,3.99877,64.37442,0,305.66797
M004,night,512.41388,58.84662,13.6098,4.2995,76.59798,1,364.03527
M004,day,532.70405,62.19539,14.34583,4.56499,82.16452,0,190.73187
M004,night,540.91621,54.42987,14.46491,4.51718,65.01297,1,317.36259
M004,day,541.19961,57.81306,14.5537,4.47675,69.31263,0,195.54673
M004,day,546.16514,55.53715,14.66608,4.63571,69.5813,0,202.68728
M004,day,552.16456,59.59933,14.91677,4.75398,69.56698,0,160.25814
M004,night,553.66189,58.77955,14.94907,4.73602,71.7041,0,184.24949
M004,night,556.98652,60.49284,15.15288,4.7174,77.91114,0,147.34041
M004,night,557.13415,60.37217,15.12606,4.90253,75.62487,0,159.7109
M004,night,607.67087,59.81128,16.95621,5.42402,75.04112,0,55.40548
M004,night,613.55808,57.51839,17.14055,5.57295,73.92836,1,163.62066
M004,night,618.2484,56.26859,17.28973,5.60811,68.58629,0,54.74949
M004,night,619.38126,55.59881,17.30819,5.64472,67.72533,0,70.59186
M004,day,630.16696,63.92989,17.88494,5.97066,74.41946,0,4.86328
M004,night,636.11696,58.38808,18.01318,5.93316,68.64246,0,7.06379
M004,day,636.60491,58.73176,18.01469,5.89955,67.17971,0,23.18805
M004,day,644.7946,57.10298,18.3249,6.04751,63.42812,0,0.0
M004,day,647.53623,60.56098,18.48987,6.13271,65.84447,0,0.0
M004,night,681.19798,61.68364,19.90969,6.6293,79.7433,0,0.0
M004,night,701.52878,62.57827,20.78482,7.00104,79.88394,0,0.0
M004,day,723.33767,65.58835,21.79457,7.32304,77.6804,0,0.0
M004,night,727.77982,62.77381,21.9633,7.41649,72.12236,0,0.0
M004,night,729.03694,62.65284,21.98162,7.53636,75.46075,0,0.0
M004,day,744.17793,63.09135,22.69854,7.71206,70.46604,1,0.0
M004,day,759.89296,60.2641,23.34628,7.82909,69.27444,0,0.0
M004,day,766.42982,61.49362,23.71267,7.95339,67.51321,0,0.0
M004,day,767.94543,60.75287,23.74008,8.07611,65.08215,0,0.0
M004,day,828.99804,63.57331,26.79654,9.12777,69.95196,0,0.0
M004,day,831.84945,61.85567,26.90812,9.11922,65.97137,0,0.0
M004,day,837.74966,61.84471,27.19226,9.16519,65.16992,1,0.0
M004,day,846.76466,68.05116,27.78368,9.55939,78.92264,0,0.0
M004,day,855.51715,60.92917,28.11184,9.55744,62.51011,1,0.0
M004,day,860.09736,61.23865,28.32993,9.62935,68.73173,0,0.0
M004,night,861.42006,60.88115,28.41292,9.69887,71.0314,0,0.0
M004,day,870.29889,66.73525,29.01216,9.89634,77.7473,0,0.0
M004,day,878.38195,62.39582,29.39158,10.178,72.9032,0,0.0
M004,night,883.64412,59.35664,29.60827,10.1077,64.14284,0,0.0
M004,night,890.64685,66.3162,30.1255,10.42352,79.85282,0,0.0
M004,day,899.93787,65.56985,30.60018,10.46922,73.12279,1,0.0
M004,day,909.59438,62.88668,31.08274,10.57867,65.68888,1,0.0
M004,day,935.57756,64.05327,32.59369,11.17398,68.67523,0,0.0
M004,night,948.46743,63.71548,33.28176,11.48868,73.40809,0,0.0
M004,night,968.87088,66.22249,34.50517,11.87316,81.25653,0,0.0
M004,night,992.02805,67.59736,35.98312,12.35933,70.95464,0,0.0
M004,night,995.25158,64.83295,36.07898,12.37888,72.4872,0,0.0
M004,day,4.33617,53.59186,5.07336,0.05967,76.51805,1,1093.47707
M004,day,12.05268,52.11604,5.04521,0.18781,71.80432,0,972.38407
M004,night,12.1019,47.03934,4.945,0.06815,70.0098,1,1117.60813
M004,day,20.58098,48.53506,5.00352,0.2588,66.64844,0,973.27558
M004,night,24.29545,48.09285,5.03361,0.16977,69.7214,0,974.55039
M004,day,31.01374,53.65872,5.14002,0.29325,80.01162,0,945.28219
M004,night,32.20816,53.01588,5.12381,0.25591,83.02824,1,1040.29072
M004,day,46.02202,48.68461,5.04902,0.30707,72.80207,0,956.81496
M004,night,48.84333,47.15805,5.04604,0.17777,71.62032,0,953.59065
M004,night,77.9531,51.35879,5.31568,0.47559,73.47638,1,1011.32378
M004,day,89.68685,48.13546,5.33327,0.39464,64.76488,0,908.10017
M004,day,93.30456,49.01854,5.3171,0.45912,65.72332,0,899.6495
M004,day,94.2561,48.66477,5.3442,0.46076,63.27385,0,900.89232
M004,day,95.85768,50.73337,5.39364,0.46628,69.36222,1,991.58389
M004,night,97.15317,49.52807,5.38871,0.54928,74.4317,0,883.9324
M004,night,120.83917,50.98673,5.59238,0.63102,72.81629,0,866.31309
M004,night,151.41792,53.1269,5.90604,0.80827,76.07472,0,817.39288
M004,day,161.83835,50.18437,5.93355,0.77119,65.09769,0,804.11073
M004,day,187.23651,48.36049,6.20649,0.96444,64.25157,0,789.41664
M004,day,189.7868,51.74595,6.33361,1.02857,67.59219,0,778.17983
M004,day,189.82232,51.03704,6.3352,1.06397,61.86965,0,774.68954
M004,night,195.46736,53.18144,6.40285,1.22631,76.12008,0,759.10917
M004,night,207.33641,48.66365,6.50501,1.15849,69.55697,0,755.85024
M004,day,209.3489,49.01492,6.49812,1.13654,67.722,0,757.05775
M004,day,210.40432,49.26422,6.57306,1.18598,64.09956,0,739.68259
M004,day,221.66716,58.11806,6.88356,1.38874,75.13441,0,714.56159
M004,day,243.08386,57.3331,7.19471,1.53484,78.92773,0,676.36341
M004,day,259.54948,51.31947,7.32307,1.59803,65.55543,0,681.16275
M004,day,263.95026,54.06056,7.48032,1.70202,72.30634,0,634.5527
M004,night,264.37534,52.02604,7.40242,1.65104,69.90955,0,671.98601
M004,day,288.28596,53.89807,7.90832,1.82386,71.28175,0,620.91734
M004,day,294.19807,57.66468,8.08879,1.8686,79.63598,0,610.72361
M004,night,315.0847,56.16432,8.43542,1.99878,74.9834,0,588.35825
M004,night,325.74425,51.90972,8.56583,2.04253,67.20577,0,571.0088
M004,day,337.29384,56.98591,8.92324,2.27275,68.81046,1,652.27483
M004,day,340.74902,58.64578,9.02534,2.32567,75.34798,0,532.9752
M004,day,342.75554,59.37857,9.08441,2.36261,74.86159,0,534.73502
M004,day,347.15256,56.22593,9.15455,2.3815,70.61769,0,531.34647
M004,night,355.13696,49.15937,9.11545,2.43047,69.31359,0,522.62947
M004,day,359.73667,57.61863,9.43378,2.56441,70.33337,0,512.87835
M004,night,375.41314,51.32205,9.66021,2.51866,67.69488,0,512.3093
M004,day,381.33825,53.59132,9.82909,2.75918,66.43873,0,495.87364
M004,day,390.15022,58.12232,10.17405,2.82734,71.24906,0,452.15148
M004,night,413.35751,56.85655,10.71946,3.02147,73.71984,0,414.91713
M004,day,414.37577,58.89102,10.81318,3.11766,78.05727,0,404.6065
M004,night,422.6755,52.3217,10.86639,3.09235,67.65311,0,415.17965
M004,night,423.14195,53.22474,10.88021,3.0785,67.18276,0,407.40992
M004,day,435.44877,59.93963,11.34903,3.30441,71.81105,0,376.22757
M004,day,437.29078,60.60129,11.41159,3.30723,73.83763,0,379.1863
M004,night,439.79461,57.58376,11.43409,3.32588,72.11763,0,367.9857
M004,night,465.75025,58.59067,12.24356,3.61675,75.15157,0,327.70033
M004,night,494.96134,54.59674,12.97875,3.99716,71.14905,0,294.86149
M004,night,497.4231,51.5905,12.96439,3.83979,67.056,0,296.64241
M004,night,509.32863,58.5413,13.54636,4.15452,76.37467,0,255.82641
M004,day,524.40651,54.21775,13.89498,4.32475,69.51468,0,259.22584
M004,night,524.76614,55.65107,13.94873,4.45282,78.29668,0,241.00556
M004,day,545.63625,57.18468,14.65209,4.52481,64.60864,0,190.62456
M004,day,548.08438,57.00168,14.71828,4.73683,67.13633,0,183.1583
M004,day,556.41905,61.7506,15.10143,4.85908,78.15087,0,160.20345
M004,day,568.57095,55.3435,15.44108,4.91743,70.95119,0,158.55907
M004,day,579.25781,63.2221,15.9658,5.13401,72.57278,0,114.89463
M004,night,593.24355,55.65772,16.32559,5.26182,65.08575,0,114.33778
M004,night,601.36466,59.07454,16.68747,5.49397,78.15742,0,88.17851
M004,day,627.98268,62.74338,17.7895,5.83537,69.0344,0,35.01007
M004,day,632.14123,60.84196,17.92015,5.92823,76.51386,0,13.75385
M004,day,636.91654,60.42508,18.06887,5.93474,71.49971,0,10.9131
M004,day,658.51666,60.87757,18.94455,6.26018,73.73025,0,0.0
M004,night,665.61456,55.56757,19.1524,6.29666,65.03403,0,0.0
M004,day,670.40086,58.27481,19.37503,6.43953,68.27636,0,0.0
M004,day,676.00776,62.53839,19.6748,6.57003,74.21099,0,0.0
M004,night,697.85497,61.70681,20.59289,6.92683,72.70171,0,0.0
M004,day,699.65229,64.49249,20.74373,6.95798,75.22545,1,0.0
M004,day,700.39605,66.77243,20.80332,6.98947,74.3678,0,0.0
M004,day,708.20817,62.72501,21.10464,7.05693,69.59256,0,0.0
M004,night,715.14565,55.55628,21.24682,7.14976,69.80693,0,0.0
M004,day,760.69938,59.13528,23.34124,7.80278,67.57818,1,0.0
M004,day,785.15295,58.98261,24.54288,8.26448,60.54575,0,0.0
M004,day,801.20377,63.73471,25.41237,8.68451,75.19591,0,0.0
M004,day,809.39413,58.8577,25.70191,8.75595,63.01017,0,0.0
M004,night,822.67645,67.78191,26.55943,9.07902,75.10315,0,0.0
M004,night,828.10001,60.1221,26.68601,9.07249,72.89277,0,0.0
M004,night,831.17574,58.96003,26.80786,9.17663,66.96777,0,0.0
M004,night,831.59978,59.17138,26.81901,9.12587,67.01566,0,0.0
M004,day,840.20155,62.68454,27.32252,9.38102,72.61823,0,0.0
M004,day,850.49973,66.06833,27.94173,9.51889,73.09455,0,0.0
M004,night,851.04272,62.10438,27.86705,9.43722,71.20687,0,0.0
M004,night,858.31683,60.26783,28.29539,9.65139,63.90203,0,0.0
M004,day,868.04654,67.79819,28.89237,9.92251,74.96546,0,0.0
M004,night,872.14508,65.76611,29.09174,9.98919,73.68648,1,0.0
M004,night,879.9545,60.62482,29.37942,10.00009,65.8065,0,0.0
M004,day,890.98052,65.39396,30.0712,10.23067,69.73267,0,0.0
M004,night,894.09266,67.18302,30.26496,10.31945,81.73201,0,0.0
M004,night,902.79113,59.33921,30.60698,10.44478,63.90252,0,0.0
M004,night,903.05385,60.33081,30.6806,10.52152,61.84434,0,0.0
M004,night,903.87224,60.75754,30.73188,10.47044,66.0114,0,0.0
M004,night,922.66556,64.68696,31.84677,10.97306,74.73457,0,0.0
M004,night,938.17126,64.0176,32.72351,11.22509,74.30866,0,0.0
M004,day,976.63514,63.43552,34.91825,12.0043,61.30106,0,0.0
M004,night,981.39407,63.17657,35.24753,12.07152,69.27786,0,0.0
M004,night,982.05716,61.07163,35.23189,12.17012,69.57654,0,0.0
M001,night,32.20348,52.07616,5.10167,0.26657,77.9137,0,970.65439
M001,night,34.03282,49.98561,5.06257,0.25704,77.26066,0,950.70668
M001,day,36.28652,50.63641,5.07488,0.22039,72.76581,0,962.80073
M001,night,61.15832,48.22182,5.14544,0.28053,62.56603,0,948.10501
M001,day,61.86561,48.33292,5.15661,0.36656,68.87811,0,955.16119
M001,night,114.63183,44.39186,5.39002,0.52896,65.99006,0,905.2558
M001,night,118.50966,49.46129,5.49742,0.57724,69.36534,0,878.39318
M001,night,121.45343,50.32072,5.57925,0.67703,65.57009,0,869.76404
M001,day,122.08142,54.56819,5.67012,0.73452,72.45035,0,856.22525
M001,day,126.76106,53.89908,5.67665,0.72892,73.84796,0,849.55713
M001,night,127.76933,52.75548,5.69737,0.70542,76.82689,0,855.43316
M001,night,128.44106,51.22776,5.66659,0.66938,71.86731,0,834.6065
M001,day,146.71816,54.66145,5.89279,0.82548,71.64916,0,838.43712
M001,day,156.72079,50.91718,5.91924,0.86138,68.19789,0,834.44379
M001,night,158.62702,47.18387,5.85527,0.83042,64.86563,0,817.31499
M001,day,225.87116,56.25164,6.86196,1.40318,77.69666,0,704.23733
M001,night,229.87753,50.35772,6.79484,1.31858,71.61928,0,731.47522
M001,day,236.79528,50.66311,6.90699,1.33185,67.93972,0,714.59434
M001,day,241.10949,52.64078,7.01727,1.44574,69.46253,0,704.97987
M001,day,246.94469,56.4676,7.23058,1.51116,70.85952,0,681.09932
M001,day,286.20423,52.25825,7.77353,1.85796,72.94617,0,617.54071
M001,night,314.59262,55.2728,8.38143,2.10378,79.41599,0,588.92309
M001,night,316.49563,56.39841,8.45359,2.20228,77.17024,0,575.0614
M001,night,337.32658,55.15871,8.84321,2.29822,71.917,0,545.88297
M001,day,351.00321,52.43038,9.12054,2.37041,64.30982,0,552.08221
M001,night,353.659,50.29119,9.11278,2.34264,66.57215,0,555.01621
M001,night,377.42643,49.27179,9.63333,2.60163,68.88465,0,496.51191
M001,day,404.49516,53.18634,10.36296,2.88085,64.88828,0,457.15482
M001,day,406.42756,53.65655,10.3987,2.90945,65.81149,0,436.14567
M001,night,406.78532,53.33194,10.46225,3.02121,72.88241,0,441.23661
M001,night,411.22995,57.48892,10.61525,3.04985,74.9167,0,440.91927
M001,day,415.20507,59.30961,10.75636,3.17234,72.20664,0,445.18292
M001,night,416.94563,57.64627,10.7609,3.08799,74.86019,0,407.49768
M001,day,427.32696,54.28833,11.02755,3.1668,63.37068,0,408.5805
M001,day,433.73338,57.0552,11.20498,3.29861,71.75478,0,394.26254
M001,day,438.22247,60.05343,11.44089,3.29483,69.389,0,387.49272
M001,night,454.2085,52.27461,11.69023,3.42858,64.72764,0,380.62583
M001,day,473.80334,54.14418,12.288,3.70055,66.44198,0,334.47809
M001,night,483.65468,55.6527,12.62641,3.93556,76.22525,0,313.60174
M001,night,489.0008,57.94405,12.8408,3.96382,69.6782,0,297.20271
M001,night,493.56582,53.42864,12.85566,3.88391,71.95859,0,299.09113
M001,night,500.53012,54.81751,13.12985,4.08044,70.7208,0,301.0134
M001,day,501.33061,55.08803,13.10729,3.96529,67.86365,0,308.96086
M001,day,504.26761,58.91788,13.24574,4.05823,67.33379,1,395.87323
M001,day,531.10672,59.43884,14.16457,4.48954,73.95499,0,205.25167
M001,night,555.09722,57.83111,14.95338,4.74728,73.04736,0,167.62328
M001,night,569.82979,50.34647,15.33107,4.88217,67.75752,0,174.38018
M001,day,571.70225,55.97049,15.53873,4.97311,60.4661,0,168.79806
M001,day,577.35254,58.15768,15.705,5.05525,74.1261,0,141.5109
M001,day,577.93946,61.10741,15.79947,5.06738,73.4265,0,109.30828
M001,day,579.03734,60.00477,15.86312,5.10965,71.96873,0,119.48345
M001,night,591.7764,52.29604,16.15507,5.20619,64.26425,0,128.2586
M001,day,608.35668,60.06112,16.92914,5.43845,68.08939,0,62.67894
M001,day,635.36499,61.02407,17.96826,5.85103,65.99109,0,7.57409
M001,day,646.29845,57.47609,18.3204,6.05109,71.01189,0,10.22983
M001,night,646.34279,55.03229,18.29717,6.07709,72.27114,0,4.63878
M001,day,666.12398,56.36175,19.10407,6.31587,65.00154,0,0.0
M001,day,670.31884,59.44131,19.33331,6.40785,68.44123,0,0.0
M001,night,671.67121,57.66523,19.35049,6.44528,73.11492,0,0.0
M001,day,672.58073,60.03891,19.45452,6.46968,70.21186,0,0.0
M001,day,674.4005,62.32843,19.5694,6.44141,73.1042,0,0.0
M001,night,681.31106,61.10628,19.82966,6.62888,77.01861,0,0.0
M001,day,687.46562,59.48735,20.06126,6.72891,69.05858,0,0.0
M001,night,692.96137,54.54798,20.19421,6.72673,68.04377,0,0.0
M001,day,711.01502,57.61243,21.04302,7.06298,67.26554,0,0.0
M001,night,716.71555,56.33989,21.23511,7.08524,61.97608,0,0.0
M001,night,720.65451,59.27767,21.46535,7.14925,74.82142,0,0.0
M001,night,722.09301,62.3046,21.62859,7.18918,77.33892,0,0.0
M001,day,723.7399,64.53169,21.70618,7.28715,75.94814,0,0.0
M001,day,726.76807,62.65457,21.8435,7.28515,71.19366,0,0.0
M001,night,736.23892,56.04402,22.11997,7.52373,71.8283,0,0.0
M001,day,736.55121,56.56208,22.13513,7.47639,68.17811,0,0.0
M001,night,744.19671,60.35923,22.57235,7.66832,79.48282,0,0.0
M001,night,751.45086,63.17995,22.93036,7.74028,77.46109,0,0.0
M001,day,751.60086,67.54304,23.04342,7.81183,76.87483,0,0.0
M001,day,773.19197,63.67555,23.99708,7.99151,73.40172,0,0.0
M001,day,775.44419,65.03648,24.12005,8.26959,80.27248,0,0.0
M001,day,788.61224,59.14753,24.643,8.34355,64.81003,0,0.0
M001,day,791.23501,60.19113,24.75717,8.43253,70.37705,1,0.0
M001,night,799.83857,62.5912,25.21793,8.52168,74.61378,0,0.0
M001,night,803.99546,59.45845,25.3754,8.69121,75.33726,0,0.0
M001,day,813.44489,60.56081,25.84772,8.74577,70.11124,0,0.0
M001,night,823.87188,62.86758,26.44199,9.05814,72.24878,0,0.0
M001,night,852.95623,60.51714,27.8563,9.46833,70.22246,0,0.0
M001,day,860.29792,59.68728,28.25075,9.56151,64.91803,0,0.0
M001,night,863.73269,61.31826,28.43804,9.68476,71.33124,0,0.0
M001,night,868.70502,65.37471,28.84266,10.00848,77.88654,0,0.0
M001,day,876.88363,62.81197,29.23131,9.99305,69.2633,0,0.0
